id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon,YADTV_2019,YoY_ratio,YoY_bins
47762V971800,FYLKESHUSET,VEHICLE,Sarpsborg,Viken,F,FV109 S2D1 m9007,59.272582,11.105611,6558.0,1.15,4) +10%...+25%
59844V704830,ASLAK BOLTS GATE ,VEHICLE,Hamar,Innlandet,F,FV1758 S1D1 m1477,60.796411,11.054515,7916.0,1.16,4) +10%...+25%
92855V704641,NYBERGSUND BRU,VEHICLE,Trysil,Innlandet,R,RV25 S11D1 m11135,61.273273,12.304126,1824.0,0.76,2) -25%...+10%
58182V1787571,BARSELVANNET,VEHICLE,Kristiansand,Agder,F,FV498 S1D1 m2298,58.179453,8.13736,8778.0,1.24,4) +10%...+25%
14554V443710,BOGSRUD FV 181,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m3298 KD3 m765,60.331006,11.191993,1361.0,1.02,3) -10%...+10%
62879V22181,Brennevinsbekken,VEHICLE,Froland,Agder,F,FV42 S4D1 m356,58.516206,8.54471,1903.0,1.24,4) +10%...+25%
56976V705216,UTHUS S,VEHICLE,Stange,Innlandet,F,FV24 S9D1 m2682,60.723998,11.249753,3967.0,0.97,3) -10%...+10%
36770V805667,MUNDHEIM ØVRE,VEHICLE,Kvam,Vestland,F,FV48 S4D1 m3493,60.164555,5.909119,1116.0,0.99,3) -10%...+10%
52425V885251,Asgotsletta,VEHICLE,Gildeskål,Nordland,F,FV17 S56D1 m5466,67.045521,14.271543,1012.0,1.02,3) -10%...+10%
16824B971817,BORREGÅRDSBAKKEN,BICYCLE,Sarpsborg,Viken,F,FV118 S5D370 m131,59.279909,11.125968,170.0,0.98,3) -10%...+10%
34958B521263,Gråten sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,F,FV59 S1D1 m510,59.189204,9.612641,197.0,0.91,3) -10%...+10%
18788V1811746,MOGREINA PÅRAMPE,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m9854 KD2 m90,60.231953,11.173913,1347.0,0.66,1) <-25%
95077V885274,Brønnøysund sentrum vis a vis Thon Hotel,VEHICLE,Brønnøy,Nordland,F,FV76 S6D1 m2830,65.475793,12.21494,6515.0,1.04,3) -10%...+10%
03999V320544,Skjoldavegen,VEHICLE,Haugesund,Rogaland,F,FV4856 S1D1 m264,59.418414,5.275398,8413.0,1.02,3) -10%...+10%
99254V1696548,TROLDHAUGTUN.-LAGUNEN,VEHICLE,Bergen,Vestland,R,RV580 S1D1 m2801,60.299362,5.328239,9019.0,0.93,3) -10%...+10%
02466V1175469,GRESSBANEN,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV325 S1D1 m2520,59.283,10.414786,10780.0,1.06,3) -10%...+10%
60538V443575,BLÅKOLLEN,VEHICLE,Lørenskog,Viken,F,FV158 S1D1 m1774,59.944016,10.992731,11616.0,2.29,5) >+25%
83313V2441494,ARM SVEIO-BØMLO,VEHICLE,Stord,Vestland,E,EV39 S86D1 m4965 KD3 m130,59.741317,5.40509,470.0,1.08,3) -10%...+10%
05732V971567,TROSTERUD,VEHICLE,Aurskog-Høland,Viken,F,FV126 S1D1 m313,59.655282,11.860727,252.0,0.68,1) <-25%
87935V704658,STASJONSBAKKEN,VEHICLE,Tolga,Innlandet,F,FV26 S24D1 m6728,62.41126,11.00517,1029.0,0.81,2) -25%...+10%
64673V320066,NÆRBØ,VEHICLE,Hå,Rogaland,F,FV4360 S1D1 m6213,58.665261,5.649371,7231.0,1.09,3) -10%...+10%
13899V320595,Kvam,VEHICLE,Strand,Rogaland,R,RV13 S4D1 m1353,59.065691,5.945428,2587.0,1.29,5) >+25%
18672V521400,Smieøya  ,VEHICLE,Skien,Vestfold og Telemark,F,FV59 S1D1 m2026,59.202234,9.609345,14741.0,1.06,3) -10%...+10%
79854V625215,E6 V/KARIHAUGEN,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m6002,59.940023,10.933963,48804.0,0.9,2) -25%...+10%
97843V1060647,BJORLI VEST,VEHICLE,Lesja,Innlandet,E,EV136 S13D1 m2767,62.270584,8.163582,2030.0,1.15,4) +10%...+25%
76778V704564,MOROKULIEN,VEHICLE,Eidskog,Innlandet,R,RV2 S1D1 m1265,59.936472,12.220993,8076.0,0.44,1) <-25%
52699V805694,KNIVHAUGEN,VEHICLE,Austevoll,Vestland,F,FV546 S3D1 m3203,60.100044,5.224078,2851.0,1.02,3) -10%...+10%
96108V249029,Steinholt,VEHICLE,Ålesund,Møre og Romsdal,F,FV650 S5D1 m7384,62.481614,6.824726,2417.0,1.13,4) +10%...+25%
97816V2534400,TYSSETUNNELEN,VEHICLE,Samnanger,Vestland,F,FV48 S8D1 m3548,60.372316,5.766888,1734.0,1.02,3) -10%...+10%
33808V625649,"Helsfyr 1,2,3,4",VEHICLE,Oslo,Oslo,E,EV6 S16D20 m2636,59.91174,10.79652,51038.0,0.79,2) -25%...+10%
23565B805152,Sandviken Sykkel_R1,BICYCLE,Bergen,Vestland,F,FV577 S1D1 m2703,60.405283,5.323297,257.0,0.86,2) -25%...+10%
96247V320607,Årstaddalen,VEHICLE,Eigersund,Rogaland,F,FV44 S7D1 m5608,58.448711,6.006009,9436.0,1.02,3) -10%...+10%
43689V2467969,OLSRUD,VEHICLE,Nord-Aurdal,Innlandet,F,FV2442 S1D1 m1013,60.9938,9.223916,2380.0,0.98,3) -10%...+10%
19778V320617,Øvstabø,VEHICLE,Gjesdal,Rogaland,F,FV45 S11D1 m207,58.829717,6.460952,1137.0,1.19,4) +10%...+25%
03554V1175655,VESTERØYVEIEN,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3056 S2D1 m284,59.125864,10.240859,11844.0,0.94,3) -10%...+10%
12142V249624,Moen,VEHICLE,Hustadvika,Møre og Romsdal,F,FV663 S1D1 m1206,62.846496,7.223896,6162.0,1.07,3) -10%...+10%
00542V930372,Langfjordbotn X882 Fv882,VEHICLE,Alta,Troms og Finnmark,F,FV882 S1D1 m54,70.040154,22.25845,348.0,0.97,3) -10%...+10%
69985V1175492,STEINSHOLT SYD,VEHICLE,Larvik,Vestfold og Telemark,F,FV40 S4D1 m9292,59.307616,9.883418,2262.0,1.12,4) +10%...+25%
29430V930650,GEDNJE,VEHICLE,Berlevåg,Troms og Finnmark,F,FV890 S5D1 m13619,70.529865,29.093588,273.0,1.18,4) +10%...+25%
22271V2518818,RAMPE 32000 TIL LYNGBØ,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m8898 KD3 m19,60.368545,5.250773,3885.0,1.1,3) -10%...+10%
97995V1175857,SJØSKOGEN,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV313 S3D1 m7485,59.503518,10.299501,2326.0,1.08,3) -10%...+10%
85239V2562217,BØ SOMMERLAND,VEHICLE,Midt-Telemark,Vestfold og Telemark,F,FV3330 S1D1 m2342,59.432272,9.075601,2973.0,0.89,2) -25%...+10%
69452V384101,ÅRØYTUNNELEN,VEHICLE,Sogndal,Vestland,F,FV55 S11D1 m8748,61.268212,7.159374,2801.0,1.04,3) -10%...+10%
03149V885274,MOSHEIM,VEHICLE,Brønnøy,Nordland,F,FV76 S6D1 m94,65.49545,12.246567,4029.0,1.05,3) -10%...+10%
06390V1204620,TEISTEDALSTUNNELEN,VEHICLE,Kvinesdal,Agder,E,EV39 S116D1 m1464,58.260142,6.847534,6090.0,1.12,4) +10%...+25%
26420V805748,MANNSVERK,VEHICLE,Bergen,Vestland,F,FV585 S1D1 m2624,60.354568,5.368386,11097.0,1.04,3) -10%...+10%
64567V181310,AVKJ. RINGKOLLEN,VEHICLE,Ringerike,Viken,F,FV241 S2D1 m1514,60.175977,10.344271,4298.0,1.33,5) >+25%
92157V1220127,Fv888 Hopseidet,VEHICLE,Lebesby,Troms og Finnmark,F,FV888 S4D1 m17009,70.799792,27.716284,146.0,1.16,4) +10%...+25%
68392V2574613,ÅSAMYRENE FV267,VEHICLE,Bergen,Vestland,F,FV578 S2D1 m301,60.470648,5.326825,13684.0,1.11,4) +10%...+25%
48148V1175464,HORTEN TUNNEL,VEHICLE,Horten,Vestfold og Telemark,R,RV19 S4D1 m1410,59.396965,10.473774,11275.0,0.94,3) -10%...+10%
20516V705197,NORDSTUMOEN N,VEHICLE,Stor-Elvdal,Innlandet,R,RV3 S13D1 m318,61.574679,11.004655,2760.0,1.13,4) +10%...+25%
81157V319534,SUNDFØR,VEHICLE,Tysvær,Rogaland,E,EV39 S90D1 m907,59.490481,5.442054,4001.0,1.23,4) +10%...+25%
79324V1175755,HOLTANVEIEN,VEHICLE,Horten,Vestfold og Telemark,F,FV3194 S1D1 m1543,59.41421,10.462816,7240.0,1.1,3) -10%...+10%
86951V930595,AISAROAIVI,VEHICLE,Hammerfest,Troms og Finnmark,E,EV6 S209D1 m958,70.278354,24.100724,1028.0,1.02,3) -10%...+10%
23323V805716,STRAUME BRO,VEHICLE,Bergen,Vestland,F,FV556 S1D1 m5186,60.322399,5.270436,4013.0,0.93,3) -10%...+10%
88584V704881,SANDVIKA N,VEHICLE,Stange,Innlandet,F,FV1852 S1D1 m3947,60.780213,11.101985,4094.0,1.03,3) -10%...+10%
19923V1060616,SANNOM NORD (EV6),VEHICLE,Lillehammer,Innlandet,E,EV6 S39D1 m350,61.134493,10.425901,17004.0,1.12,4) +10%...+25%
32825V521440,Skjelsvik,VEHICLE,Porsgrunn,Vestfold og Telemark,F,FV354 S1D1 m2512,59.093574,9.688403,10755.0,1.05,3) -10%...+10%
88563V444277,RÆLINGSTUNNELLEN,VEHICLE,Rælingen,Viken,R,RV159 S3D1 m4011,59.944816,11.032251,30727.0,1.06,3) -10%...+10%
00344V521377,Bambletunnelen syd,VEHICLE,Bamble,Vestfold og Telemark,E,EV18 S26D1 m1260,59.042233,9.676218,11976.0,1.18,4) +10%...+25%
12556V121486,PRESTHEIA,VEHICLE,Kristiansand,Agder,F,FV471 S1D1 m419,58.162658,8.018513,7281.0,1.05,3) -10%...+10%
98239V443468,DAMMENSVIKA,VEHICLE,Rælingen,Viken,F,FV120 S11D1 m7238,59.948662,11.045183,14405.0,1.06,3) -10%...+10%
85147V1201967,HUNGEREN,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S3D1 m1048,69.635616,18.961608,11687.0,1.04,3) -10%...+10%
07717V2682280,Follotunnelen sørgående,VEHICLE,Vestby,Viken,E,EV6 S9D1 m5565,59.535969,10.727727,18106.0,0.87,2) -25%...+10%
32268V1060625,OTTA SØR,VEHICLE,Sel,Innlandet,E,EV6 S49D1 m7170,61.739562,9.5594,6392.0,1.12,4) +10%...+25%
69356V971439,GLEMMEN,VEHICLE,Fredrikstad,Viken,F,FV109 S1D1 m1970,59.22961,10.958013,25140.0,1.0,3) -10%...+10%
03038V2403072,SKJOLD,VEHICLE,Bergen,Vestland,F,FV582 S1D1 m272,60.303045,5.33239,19382.0,1.02,3) -10%...+10%
97043B1797561,Rinnelva - sykkel,BICYCLE,Levanger,Trøndelag,E,EV6 S86D10 m2165,63.766499,11.453037,75.0,0.66,1) <-25%
46101V249040,Frøystad,VEHICLE,Herøy,Møre og Romsdal,F,FV654 S3D1 m4432,62.327613,5.702703,3976.0,1.12,4) +10%...+25%
98318V930235,E6 Elvebakken (Ved sykkel),VEHICLE,Alta,Troms og Finnmark,E,EV6 S204D1 m8650,69.970048,23.373148,10185.0,0.79,2) -25%...+10%
16184V1060614,BIRI SØR,VEHICLE,Gjøvik,Innlandet,E,EV6 S34D1 m1024,60.939115,10.645442,13100.0,1.09,3) -10%...+10%
17549V578615,BREKKVASSELV,VEHICLE,Namsskogan,Trøndelag,E,EV6 S103D1 m11364,64.849079,13.025441,1556.0,1.47,5) >+25%
87122V971809,LIBRU ØST,VEHICLE,Skiptvet,Viken,F,FV115 S6D1 m64,59.527384,11.153121,4178.0,1.04,3) -10%...+10%
24274V249095,Kuli,VEHICLE,Smøla,Møre og Romsdal,F,FV669 S3D1 m2394,63.300718,8.102788,553.0,1.1,3) -10%...+10%
75005V805120,HÅVARDSTUN,VEHICLE,Bergen,Vestland,R,RV580 S1D1 m5290,60.290685,5.295807,24324.0,0.88,2) -25%...+10%
16477V625646,Karihaugen rampe mot Skårer,VEHICLE,Oslo,Oslo,R,RV159 S1D1 m289,59.939205,10.926731,24327.0,1.09,3) -10%...+10%
00887V320599,Ytre Eiane,VEHICLE,Hjelmeland,Rogaland,R,RV13 S10D1 m9293,59.294236,6.292813,753.0,1.14,4) +10%...+25%
71387V804910,VALLAVIKTUNNELEN,VEHICLE,Ulvik,Vestland,R,RV13 S32D1 m7050,60.493092,6.815907,2498.0,1.13,4) +10%...+25%
99624V704683,TOLGA S,VEHICLE,Tolga,Innlandet,F,FV30 S18D1 m2615,62.393248,10.978285,1634.0,0.91,3) -10%...+10%
16882V1175874,UNNEBERG ,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3064 S1D1 m1125,59.149706,10.252769,2201.0,1.0,3) -10%...+10%
33696V2676853,Bodøtunellen østgående,VEHICLE,Bodø,Nordland,R,RV80 S6D1 m3875,67.28129,14.463098,7506.0,1.07,3) -10%...+10%
53385B249032,Elvadalen Sykkel,BICYCLE,Volda,Møre og Romsdal,E,EV39 S40D1 m632,62.143426,6.074889,5.0,0.77,2) -25%...+10%
17322V1201949,STORBUKT,VEHICLE,Nordkapp,Troms og Finnmark,E,EV69 S3D10 m415,70.998349,25.968311,2490.0,0.88,2) -25%...+10%
56438V804776,SKJOLDSKIFTET NORD,VEHICLE,Bergen,Vestland,E,EV39 S79D1 m98,60.313885,5.355408,29487.0,1.08,3) -10%...+10%
77520V578218,STEINFJELLET,VEHICLE,Namsskogan,Trøndelag,F,FV773 S2D1 m7450,64.86052,13.25439,202.0,0.75,1) <-25%
34938V72813,Innherredsveien ved Saxenborg alle,VEHICLE,Trondheim,Trøndelag,F,FV6692 S2D1 m1291,63.437778,10.443222,6013.0,1.06,3) -10%...+10%
90132V805016,GYLDENPRIS-PFJBR.,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m1489 KD5 m122,60.382357,5.315039,7905.0,0.91,3) -10%...+10%
51157V805707,LIANAKKEN RETNING 1,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m4831,60.376931,5.257349,21815.0,1.01,3) -10%...+10%
77275V885276,GRADDIS,VEHICLE,Saltdal,Nordland,R,RV77 S2D1 m5111,66.763361,15.657723,442.0,0.17,1) <-25%
65523V444273,Nesoddv v/Knardalv,VEHICLE,Frogn,Viken,F,FV156 S2D1 m3137,59.724037,10.695757,6087.0,1.08,3) -10%...+10%
34232V2482021,EIKÅS,VEHICLE,Bergen,Vestland,E,EV39 S75D60 m160,60.477392,5.355637,1223.0,1.11,4) +10%...+25%
65635V249639,Kvanne Ø.,VEHICLE,Surnadal,Møre og Romsdal,F,FV670 S3D1 m2105,62.893647,8.564777,1050.0,0.93,3) -10%...+10%
97126V1993682,KNAPPETUN.DOLVIK FYLLINGSDALSVEIEN,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m2476,60.310593,5.26799,12487.0,0.94,3) -10%...+10%
72633V2059185,KROKSTADØRA N,VEHICLE,Orkland,Trøndelag,F,FV714 S3D1 m4167,63.415683,9.516292,1810.0,1.02,3) -10%...+10%
55982V384008,LJØSNE,VEHICLE,Lærdal,Vestland,E,EV16 S22D1 m4949,61.049288,7.594617,2612.0,1.08,3) -10%...+10%
73125V3145673,E6 Teisen pårampe fra Bryn,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m4275 KD1 m325,59.915088,10.814465,1711.0,0.94,3) -10%...+10%
02152V319799,Dirdal,VEHICLE,Gjesdal,Rogaland,F,FV45 S12D1 m5460,58.807611,6.243067,2090.0,1.15,4) +10%...+25%
65405V1175503,STORGATEN 15,VEHICLE,Larvik,Vestfold og Telemark,F,FV303 S1D1 m1181,59.05087,10.028981,12795.0,1.11,4) +10%...+25%
84355V1175837,HEM,VEHICLE,Larvik,Vestfold og Telemark,F,FV303 S3D1 m1459,59.06829,10.193922,3776.0,0.64,1) <-25%
99999V444329,STRANDVEIEN,VEHICLE,Bærum,Viken,F,FV1633 S1D10 m23,59.912938,10.641011,2363.0,0.9,2) -25%...+10%
20435V804835,SENTRUM-DANMPL.,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m7122 KD8 m51,60.38433,5.336003,4450.0,0.94,3) -10%...+10%
60256V2518809,Tennebekk,VEHICLE,Bergen,Vestland,F,FV558 S1D1 m5641,60.365612,5.248409,11520.0,1.06,3) -10%...+10%
60041V443428,FROGNTUNNELEN,VEHICLE,Frogn,Viken,E,EV134 S49D1 m6659,59.708242,10.686021,13913.0,1.51,5) >+25%
30193V2370595,Karmøytunnelen Mjåsund,VEHICLE,Tysvær,Rogaland,F,FV553 S1D1 m2781,59.310465,5.40206,4176.0,1.11,4) +10%...+25%
13617V2518814,RAMPE SOTRA--KNAPPETUN.,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m6270 KD3 m138,60.366444,5.249153,7574.0,0.99,3) -10%...+10%
19572V1060262,HÅJENBAKKEN,VEHICLE,Østre Toten,Innlandet,F,FV2338 S1D1 m10087,60.654587,10.819035,2182.0,1.04,3) -10%...+10%
64488V930454,FORSOEKSGAARDEN v/ATK,VEHICLE,Alta,Troms og Finnmark,F,FV870 S1D1 m3330,69.958703,23.298821,6358.0,1.1,3) -10%...+10%
63209V971634,RØDSBAKKEN SYD,VEHICLE,Fredrikstad,Viken,F,FV1112 S1D1 m288,59.201238,10.920787,1594.0,0.93,3) -10%...+10%
99164V249589,Ålvundfoss,VEHICLE,Sunndal,Møre og Romsdal,R,RV70 S10D1 m8959,62.831249,8.526263,1639.0,1.01,3) -10%...+10%
45129V22190,STOREMYR,VEHICLE,Lillesand,Agder,F,FV402 S3D1 m1279,58.276054,8.323454,3988.0,1.08,3) -10%...+10%
17219V705297,HJELLUM,VEHICLE,Hamar,Innlandet,F,FV225 S1D1 m1702,60.799245,11.166987,4591.0,0.94,3) -10%...+10%
59632V1126311,GÅRA SØR,VEHICLE,Kvæfjord,Troms og Finnmark,F,FV850 S2D1 m84,68.760731,16.243957,1444.0,1.16,4) +10%...+25%
97081V1175731,SKJEE,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3160 S1D1 m2283,59.234822,10.280503,6918.0,1.08,3) -10%...+10%
66316V2676855,Bodøtunnelen vestgående,VEHICLE,Bodø,Nordland,R,RV80 S6D1 m1929,67.281498,14.463027,7566.0,1.09,3) -10%...+10%
74178V248944,Skorgen,VEHICLE,Vestnes,Møre og Romsdal,F,FV5981 S2D1 m6408,62.567711,7.118766,1076.0,1.01,3) -10%...+10%
08283B971512,ÅSGÅRD SYKKEL,BICYCLE,Råde,Viken,F,FV118 S7D50 m144,59.345506,10.915916,28.0,0.79,2) -25%...+10%
30551V930663,FORSØLVEGEN,VEHICLE,Hammerfest,Troms og Finnmark,F,FV8124 S1D1 m2453,70.689886,23.72325,640.0,0.96,3) -10%...+10%
18403V1060109,BILLINGEN,VEHICLE,Skjåk,Innlandet,R,RV15 S10D1 m7951,62.012597,7.824998,1082.0,1.11,4) +10%...+25%
80226V319918,VERDALEN,VEHICLE,Klepp,Rogaland,F,FV510 S1D1 m562,58.77963,5.621933,13746.0,1.01,3) -10%...+10%
22439V804830,DANMARKSPLASS-SENTR,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m7122 KD6 m50,60.383785,5.335988,6870.0,0.9,2) -25%...+10%
38587V805074,KNAPPSKOG FARTSTVALE,VEHICLE,Øygarden,Vestland,F,FV561 S1D1 m3330,60.377003,5.056655,11909.0,0.99,3) -10%...+10%
80360V72241,Mannsfjelltunnelen,VEHICLE,Skaun,Trøndelag,E,EV39 S2D1 m1983,63.320303,10.127399,11556.0,1.06,3) -10%...+10%
90532V320610,KVASSHEIM,VEHICLE,Hå,Rogaland,F,FV44 S10D1 m9136,58.550708,5.681482,3885.0,1.06,3) -10%...+10%
47254V121508,FESTNINGSGATA,VEHICLE,Kristiansand,Agder,F,FV484 S1D1 m373,58.148466,7.994621,11162.0,1.18,4) +10%...+25%
74354V2518815,SANDEIDET-KNAPPETU.N,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m4887 KD4 m280,60.336686,5.264857,5210.0,1.11,4) +10%...+25%
14158V705081,FLERMOBERGET,VEHICLE,Trysil,Innlandet,F,FV2168 S1D1 m1000,61.21765,12.69807,349.0,0.27,1) <-25%
03169V885952,STOKMARKNES,VEHICLE,Hadsel,Nordland,F,FV82 S4D1 m1735,68.557956,14.957468,2731.0,1.07,3) -10%...+10%
96084V320596,Årdal,VEHICLE,Hjelmeland,Rogaland,R,RV13 S6D1 m9559,59.14988,6.173714,2018.0,1.23,4) +10%...+25%
32158V2482021,VÅGSBOTN-EIKÅSTUNNELEN,VEHICLE,Bergen,Vestland,E,EV39 S75D1 m9476,60.477773,5.35605,12426.0,1.04,3) -10%...+10%
87495V2442199,RAMPE FRA STUDALEN,VEHICLE,Stord,Vestland,E,EV39 S85D1 m7599 KD5 m270,59.774404,5.48353,3397.0,1.17,4) +10%...+25%
15135V443654,ASKER XFV207 SIKTA,VEHICLE,Asker,Viken,F,FV167 S2D1 m5955,59.824722,10.435777,19280.0,1.05,3) -10%...+10%
00369V1125990,PERLARSANES,VEHICLE,Skjervøy,Troms og Finnmark,F,FV8690 S1D1 m13,70.003293,20.897909,232.0,1.04,3) -10%...+10%
14770V885184,BJERKVIK V.,VEHICLE,Narvik,Nordland,E,EV10 S31D1 m8175,68.551108,17.525343,2923.0,0.9,2) -25%...+10%
31998V805616,FLØYFJ NORDGÅENDE,VEHICLE,Bergen,Vestland,E,EV39 S77D1 m8154,60.388979,5.339909,22668.0,1.18,4) +10%...+25%
99915V578630,KVATNINGMYRA,VEHICLE,Overhalla,Trøndelag,F,FV17 S10D1 m5909,64.482479,11.665118,3429.0,1.09,3) -10%...+10%
43296V319721,Åsedalen,VEHICLE,Sandnes,Rogaland,F,FV44 S15D1 m2566,58.832926,5.718803,14099.0,1.01,3) -10%...+10%
21087V704776,ÅS V,VEHICLE,Ringsaker,Innlandet,F,FV1680 S3D1 m318,60.899935,10.811663,1145.0,1.6,5) >+25%
59036V1175765,HORTEN SYD,VEHICLE,Horten,Vestfold og Telemark,F,FV3204 S1D1 m2374,59.399124,10.463243,10411.0,1.07,3) -10%...+10%
20724V1734407,Vadfosstunnelen,VEHICLE,Kragerø,Vestfold og Telemark,F,FV38 S1D1 m7387,58.896457,9.331392,5827.0,1.11,4) +10%...+25%
23071V1125776,Nordnes v/værstasjon,VEHICLE,Gàivuotna-Kåfjord,Troms og Finnmark,E,EV6 S185D10 m5473,69.584701,20.398726,31.0,1.47,5) >+25%
77387V181050,GULSKOGEN,VEHICLE,Drammen,Viken,F,FV2708 S1D1 m1251,59.745181,10.168186,9310.0,1.01,3) -10%...+10%
69804V443499,Sonsveien,VEHICLE,Vestby,Viken,F,FV151 S1D1 m1137,59.518618,10.714644,7969.0,1.02,3) -10%...+10%
01615V443711,Garmo,VEHICLE,Eidsvoll,Viken,F,FV181 S1D1 m715,60.328987,11.207085,9727.0,1.04,3) -10%...+10%
58281V249585,Øye N.,VEHICLE,Surnadal,Møre og Romsdal,F,FV65 S10D1 m3846,62.983411,8.711598,1531.0,1.01,3) -10%...+10%
86172V1125769,Heia v/værstasjon,VEHICLE,Balsfjord,Troms og Finnmark,E,EV6 S177D1 m9040,69.144833,19.050572,2947.0,1.23,4) +10%...+25%
86173V805748,TORGET,VEHICLE,Bergen,Vestland,F,FV577 S1D1 m1022,60.395323,5.325935,13338.0,0.27,1) <-25%
14675V1676379,HJELMUNGEN,VEHICLE,Halden,Viken,E,EV6 S1D1 m4947,59.135295,11.262906,28754.0,0.45,1) <-25%
85579V930653,BÅTSFJORD SENTRUM,VEHICLE,Båtsfjord,Troms og Finnmark,F,FV891 S3D1 m10377,70.630228,29.703829,2733.0,1.02,3) -10%...+10%
42556V248999,Øran bru,VEHICLE,Rauma,Møre og Romsdal,F,FV64 S1D1 m262,62.560782,7.684584,6182.0,1.18,4) +10%...+25%
89964V805663,HUSNES,VEHICLE,Kvinnherad,Vestland,F,FV500 S6D1 m4874,59.874718,5.77758,3097.0,1.12,4) +10%...+25%
17323V1205810,ASKIM,VEHICLE,Indre Østfold,Viken,F,FV128 S7D1 m2568,59.58033,11.167775,13563.0,1.09,3) -10%...+10%
60223B1691799,VESTAD V/NSB SYKKEL,BICYCLE,Elverum,Innlandet,R,RV25 S5D1 m581,60.880731,11.549958,269.0,0.86,2) -25%...+10%
44395V443794,BÆRUM SANDVIKSVEIEN,VEHICLE,Bærum,Viken,F,FV1424 S1D1 m883,59.882037,10.51527,7324.0,1.03,3) -10%...+10%
70948V2482020,EIKÅSTUNNELEN-VÅGSBOTN,VEHICLE,Bergen,Vestland,E,EV39 S75D1 m8583,60.477792,5.355342,12620.0,1.08,3) -10%...+10%
14231V2545190,Kongshavn rampe Nordgående,VEHICLE,Oslo,Oslo,E,EV18 S56D1 m622 KD4 m114,59.895707,10.757176,1570.0,0.91,3) -10%...+10%
99696B1690744,SOLVANG SYKKEL,BICYCLE,Hamar,Innlandet,K,KV3305 S1D1 m21,60.806176,11.085389,195.0,0.88,2) -25%...+10%
51767V704636,VESTAD V/NSB,VEHICLE,Elverum,Innlandet,R,RV25 S5D1 m592,60.880725,11.550143,19110.0,1.06,3) -10%...+10%
80415V249077,Hollingen,VEHICLE,Aukra,Møre og Romsdal,F,FV662 S2D1 m7230,62.778863,6.99418,2483.0,1.03,3) -10%...+10%
26093V704634,VANG KIRKE,VEHICLE,Hamar,Innlandet,R,RV25 S2D1 m1476,60.801492,11.134399,16186.0,1.02,3) -10%...+10%
55875V885917,DALSELV,VEHICLE,Rana,Nordland,E,EV6 S124D1 m1291,66.261912,13.974379,4031.0,1.3,5) >+25%
42530V384528,LUTEFURATUNNELEN,VEHICLE,Fjaler,Vestland,F,FV57 S15D1 m2693,61.273355,5.361123,397.0,1.14,4) +10%...+25%
70429B619257,FROGNERST.SYKKEL 03,BICYCLE,Oslo,Oslo,E,EV18 S55D105 m3722,59.911168,10.704072,1892.0,0.74,1) <-25%
23527V1125822,VOLLSTAD (ex. FARTSTAVLE),VEHICLE,Harstad,Troms og Finnmark,R,RV83 S1D1 m2344,68.65234,16.588027,4660.0,1.04,3) -10%...+10%
67664V384034,FODNESTUNNELEN,VEHICLE,Lærdal,Vestland,R,RV5 S2D1 m6099,61.146102,7.43011,2414.0,1.11,4) +10%...+25%
74694V249534,Betna N.,VEHICLE,Heim,Trøndelag,E,EV39 S15D1 m31,63.088663,8.353548,1643.0,0.7,1) <-25%
79482V2435219,LYGNA SØR,VEHICLE,Gran,Innlandet,R,RV4 S10D1 m9077,60.457634,10.645419,6358.0,1.12,4) +10%...+25%
25794V1212530,STEDJEBERGTUNNELEN,VEHICLE,Sogndal,Vestland,R,RV13 S48D1 m7813,61.216515,7.091341,2960.0,1.05,3) -10%...+10%
36831V1060669,SVINGVOLL,VEHICLE,Søndre Land,Innlandet,F,FV33 S10D1 m5593,60.769594,10.275526,3275.0,1.0,3) -10%...+10%
13447V625213,E6 Manglerud,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m2289,59.901192,10.818019,73520.0,1.09,3) -10%...+10%
89367V1060739,ØYER GR. SØR (FV312),VEHICLE,Øyer,Innlandet,F,FV2522 S2D1 m499,61.187314,10.41623,929.0,0.77,2) -25%...+10%
73005V249534,Betna V.,VEHICLE,Heim,Trøndelag,E,EV39 S15D1 m188,63.087726,8.35267,1937.0,1.12,4) +10%...+25%
13990V971815,SKJEBERG NORD,VEHICLE,Sarpsborg,Viken,F,FV118 S3D1 m4345,59.213293,11.189304,5238.0,0.84,2) -25%...+10%
